.\datasets\images\4198759777.jpg| A group of people huddled around a map and dresses with backpacks and other outdoor gear .,,,,,,,,,| A group of people in outdoor gear looking at a map .,,,,,,,,,| Group of people wearing backpacks looks at a map .,,,,,,,,,| A group of hikers looking at a map .,,,,,,,,,| Some hikers are looking at a map .,,,,,,,,,
.\datasets\images\4199555.jpg| A man in a blue shirt with white stripes , sits on the side of the road with his thumb to his mouth by a wheelbarrow full of fruit and vegetables .,,,,,,,,| A man sits in front of a blue wheelbarrow full of produce , his thumb pressed against his mouth .,,,,,,,,| An elderly man sits in a street with a wheelbarrow full of vegetables in front of him .,,,,,,,,,| man in blue shirt sitting on the side of the road with a wheelbarrow of vegetables,,,,,,,,,| A man sits behind a wheelbarrow full of vegetables .,,,,,,,,,
.\datasets\images\4200405484.jpg| An open air market with many baskets of vegetables and some women sitting between them .,,,,,,,,,| A market offers a variety of fresh , colorful vegetables in the open air .,,,,,,,,| Women conversing while tending their produce in a market .,,,,,,,,,| Women workers in a produce market in a foreign land .,,,,,,,,,| Asian woman with baskets of colorful vegetables .,,,,,,,,,
.\datasets\images\4200930361.jpg| One white man and one african american man sitting at a long table that has colored note cards spread out on it .,,,,,,,,,| People looking over several colored pieces of paper spread on a table .,,,,,,,,,| Several people are sitting at a table looking at colored index cards .,,,,,,,,,| Two men read a bunch of colorful notes laid out on a table .,,,,,,,,,| Business ideas are scattered about a table in a meeting .,,,,,,,,,
.\datasets\images\4201060050.jpg| young men and boys in a large metal dumpster stomping down the contents of what is in the box .,,,,,,,,,| Two guys are in a garbage bin and three others are in the background .,,,,,,,,,| Three men at a construction sight working with a dumpster .,,,,,,,,,| Men standing in a dumpster in a city .,,,,,,,,,| Four men are in a construction site .,,,,,,,,,
.\datasets\images\4201333762.jpg| In a bar , two women and a man are making bunny ear gestures at the camera behind another man 's head .,,,,,,,,| Four people in their 30s take a group photo at a bar , someone is flipping off the camera .,,,,,,,,| Two women and one man make bunny ears on a man wearing a red plaid shirt .,,,,,,,,,| Two women and 1 man give a man bunny ears as they pose for photo .,,,,,,,,,| Three people giving bunny ears to a friend at a bar .,,,,,,,,,
.\datasets\images\4201682728.jpg| Two people in baseball caps are sitting inside a large office space and looking at a computer screen .,,,,,,,,,| Two people in light colored baseball caps looking at two computer monitors in front of them .,,,,,,,,,| Two employees wearing white caps are working at two computer screens in a dimly lit room .,,,,,,,,,| Two people in white hats look at a computer screen .,,,,,,,,,| Workers in baseball hats in their bright office .,,,,,,,,,
.\datasets\images\4201834761.jpg| An Asian woman is walking through a crowd with two cups of coffee in each hand .,,,,,,,,,| Woman leaves Peet 's coffee with a coffee and travel cup .,,,,,,,,,| Woman walking while carrying a mug and coffee cup .,,,,,,,,,| Middle-aged Asian woman carrying two coffee cups .,,,,,,,,,| A woman in a black jacket grabs a cup of coffee .,,,,,,,,,
.\datasets\images\4205752656.jpg| A woman with a long brown coat stands under a black umbrella in a street full of people with a smirk on her face .,,,,,,,,,| A woman wears her hair down and does not have her head covered like those around her .,,,,,,,,,| There are many people walking through a town that has worn out buildings .,,,,,,,,,| People are walking down a street , one is carrying an umbrella .,,,,,,,,| Crowd of people walking down a city street .,,,,,,,,,
.\datasets\images\4210282647.jpg| A man with a red shirt is laying on bikes in an urbanized asian community .,,,,,,,,,| A man in a red shirt is taking a nap on one of the motorcycles near him .,,,,,,,,,| A bald ma in a red shirt sleeping on a motorized scooter .,,,,,,,,,| A man wearing a red shirt reclines against a motorcycle .,,,,,,,,,| A display of motorcycles inside of a mall .,,,,,,,,,
.\datasets\images\4212403138.jpg| Two men with bags are walking along a dirt path toward a domed building .,,,,,,,,,| Two men wearing bags are walking separately towards a monument .,,,,,,,,,| Two young male tourists walking towards a temple .,,,,,,,,,| Two people are walking towards a domed structure .,,,,,,,,,| Two men are walking towards a domed building .,,,,,,,,,
.\datasets\images\4213647132.jpg| A red train on the track is being worked on outside by three workers wearing orange .,,,,,,,,,| Railway workers attach a strap in order to service a car on an incline .,,,,,,,,,| A few workers are trying to get a train unstuck on a railway .,,,,,,,,,| Three men in orange working on a railroad .,,,,,,,,,| A train is being worked on buy three men .,,,,,,,,,
.\datasets\images\42153946.jpg| An older man grills on a festive occasion where a gift sits in the background .,,,,,,,,,| a man with a blue shirt is flipping burgers at an outside grill .,,,,,,,,,| A man in a blue shirt is cooking hamburgers on a grill .,,,,,,,,,| Man in blue shirt focusing on grilling hamburgers .,,,,,,,,,| A man in a blue shirt cooks hamburgers on a grill .,,,,,,,,,
.\datasets\images\421648862.jpg| A mother sits on a blanket on the beach looking at the ocean while her little daughter plays in the sand .,,,,,,,,,| A little girl with pointy pigtails is sitting in the sand on the beach .,,,,,,,,,| A little girl and a woman at the beach sitting on a towel .,,,,,,,,,| A young girl in pigtails plays in the sand at a beach .,,,,,,,,,| Little girl with pigtails on the beach .,,,,,,,,,
.\datasets\images\421762505.jpg| A man with a blue and white jacket , cap , and backpack , taking photographs .,,,,,,| A photographer is carrying video equipment that is attached to a tripod .,,,,,,,,,| A cameraman walks down the sidewalk with his camera and tripod in tow .,,,,,,,,,| A man with a camera and a bookbag walking down a street .,,,,,,,,,| Cameraman in blue jacket is moving his camera .,,,,,,,,,
.\datasets\images\4220038431.jpg| A woman with pulled up blond-hair and sunglasses on is standing near a black and white tent .,,,,,,,,,| A woman with blond-hair enjoying the sun in her flower pattern shirt flip-flops .,,,,,,,,,| A blond woman in a green skirt overlooks as something is happening .,,,,,,,,,| A woman in a tank top and sunglasses stands in a field .,,,,,,,,,| A woman standing at an event .,,,,,,,,,
.\datasets\images\4220705176.jpg| A person wearing a blue jacket walking up a hill through snow with red skies .,,,,,,,,,| A man with skis strapped to his back is walking up a snowy hill .,,,,,,,,,| A person walks up a snowy hill with skis on his or her back .,,,,,,,,,| A skier with skies on their pack , walking up the slope .,,,,,,,,| A snowboarder is walking up a mountain .,,,,,,,,,
.\datasets\images\4224501932.jpg| Asian children participate in a relay race with number 14 handing off the baton .,,,,,,,,,| Young East Asian children in sports jerseys in a track and field activity .,,,,,,,,,| Five elementary school children are running a relay race .,,,,,,,,,| children are playing running race in a playing field .,,,,,,,,,| Children are participating in a sporting event .,,,,,,,,,
.\datasets\images\4225726986.jpg| Many cars are parked on a street with tall buildings on each side and some people are walking by .,,,,,,,,,| A view down a narrow European cobblestone street with several cars parked along the road .,,,,,,,,,| People walk down a cobblestone street with buildings rising on both sides .,,,,,,,,,| A street in a town that looks like it 's kept well and modern .,,,,,,,,,| There are old buildings in the distance along a brick road .,,,,,,,,,
.\datasets\images\4226136348.jpg| A man dressed in a white robe and black jacket with a scarf on his head stands in the doorway holding some sort of animal head in his hands .,,,,,,,,,| A shrouded man coming out from a dark doorway , holding a skull .,,,,,,,,| a man in a headscarf and a black jacket holding something,,,,,,,,,| A man removing human remains from a tomb .,,,,,,,,,| A man is holding a skull .,,,,,,,,,
.\datasets\images\422763475.jpg| A boy in a blue jacket , carrying a red sled , running away , followed by a small dog,,,,,,| A child wearing a blue coat runs along the snow while a small dog follows .,,,,,,,,,| A child running with a snowboard on a snow covered surface .,,,,,,,,,| A young boy plays with his dog in the snow .,,,,,,,,,| A boy drags his sled through the snow .,,,,,,,,,
.\datasets\images\4231971701.jpg| A little blond girl standing in front of a brown shelf wearing a white dress .,,,,,,,,,| Little blond girl plays in her room , wearing a tutu .,,,,,,,,| Little blond girl reaching for a basket of toys .,,,,,,,,,| A girl in white dress pulling a brown basket .,,,,,,,,,| A little girl reaches for a wicker basket .,,,,,,,,,
.\datasets\images\4232695890.jpg| An older brown-haired woman is holding a young blond girl in pink pajamas as another brunette woman in a green shirt looks on .,,,,,,,,,| A woman in a red t-shirt is carrying a blond child , while another woman stands nearby in the kitchen .,,,,,,,,| Two women are in a kitchen and one of them is holding a little girl .,,,,,,,,,| A mother cooking as grandma holds a young child to watch .,,,,,,,,,| A group of females standing in the kitchen .,,,,,,,,,
.\datasets\images\4232778834.jpg| A woman with dark hair and a red dress sits next to a little girl with blond-hair and a white dress while reading a book .,,,,,,,,,| A woman with short , dark hair is on the floor reading a book to a little girl dressed in a white dress .,,,,,,,,| The little girl in the white dress is looking at a book with her mother .,,,,,,,,,| A woman and child are on the floor looking at a book .,,,,,,,,,| A woman reading to a little girl in a dress .,,,,,,,,,
.\datasets\images\4233715648.jpg| There are two people flying a red and blue parachute in a wide open space on a semi-cloudy day .,,,,,,,,,| Three people in an open outdoor area have just landed from a skydiving drip .,,,,,,,,,| Several people getting ready to glide in the sky with their para-gliders .,,,,,,,,,| Two people landing on the ground with red and blue parachutes .,,,,,,,,,| Two skydivers landing with their parachutes open .,,,,,,,,,
.\datasets\images\423485388.jpg| Two skydivers wearing blue and purple jumpsuits attempt to smile for the camera as they fall with the cloud and blue sky above them .,,,,,,,,,| Two men are bound together as they skydive in colorful jumpsuits .,,,,,,,,,| Two people jumping from a plane and about to release the chute .,,,,,,,,,| 2 guys are parachuting and are in midair .,,,,,,,,,| Two men having fun skydiving .,,,,,,,,,
.\datasets\images\4236435111.jpg| A woman in white pants and floral top , a woman in dress with a brown jacket and another woman in a purple dress all hurry somewhere as the wind blows .,,,,,,,,| A woman in a blue-print blouse leaves a parking lot , followed by another woman .,,,,,,,,| Three women dressed up , smiling and walking in the wind .,,,,,,,,| Three women are walking across a gravel surface .,,,,,,,,,| Three dressed up women walking on a gravel road .,,,,,,,,,
.\datasets\images\4237212038.jpg| Woman in black coat , jeans and gray hat , with baby stroller , shopping for party decorations at a store .,,,,,,| A woman shopper is pushing her stroller while looking through items on the shelf of the aisle .,,,,,,,,,| A woman in a baseball cap and glasses is choosing a product at a drugstore .,,,,,,,,,| A woman with a stroller is shopping down an aisle in a store .,,,,,,,,,| A woman , in a black hoodie , looking at goods in a store .,,,,,,,
.\datasets\images\4239856300.jpg| Four young children sit on the ground outside , some on a blanket , some in the dirt , two have their eyes closed and one is only partially visible on the left side of the picture .,,,,,,| Two children are sitting on a white blanket , while the other child is sitting in the dirt .,,,,,,,,| A child is sitting on a rug outside while putting something in his mouth .,,,,,,,,,| Four kids sitting down two of them are sitting on a white cloth .,,,,,,,,,| Small children in a third world country sitting together .,,,,,,,,,
.\datasets\images\4242573381.jpg| A half dozen show-shoers gear up and chat at the car while mountains and pine trees dominate the background .,,,,,,,,,| A group of people in the snow , one is bending over to touch a snowshoe on his foot .,,,,,,,,| These guys are either getting ready to go skiing , or just got back from skiing .,,,,,,,,| A group of people on a mountainside putting on snowshoes in the winter time .,,,,,,,,,| A man is bent over , attaching snowshoes .,,,,,,,,
.\datasets\images\424268604.jpg| A man is standing with his hand on a machine that has several gears .,,,,,,,,,| A man in dark clothing stands amongst some gear wheels .,,,,,,,,,| A man is standing behind gears watching something .,,,,,,,,,| Man working a machine that looks old .,,,,,,,,,| A man is standing behind a mechanism .,,,,,,,,,
.\datasets\images\4242755429.jpg| A cowboy gets bucked off a bull while a rodeo clown runs into the arena to distract the bull .,,,,,,,,,| A man is laying on the ground next to a bull and another man is running towards him .,,,,,,,,,| One man runs towards a bull while another man lies dirt to the same bull 's side .,,,,,,,,,| A man runs toward another man who has fallen during a rodeo competition .,,,,,,,,,| Two men trying to man handle a bull by rope .,,,,,,,,,
.\datasets\images\424617460.jpg| A man operates a fruit stand , primarily consisting of bananas .,,,,,,,,| A man in a turban displays fruit on two carts on a dusty path .,,,,,,,,,| a man in a turbine pushes a cart of bananas .,,,,,,,,,| A man is standing by a fruit cart .,,,,,,,,,| man pushing cart full of bananas,,,,,,,,,
.\datasets\images\424779662.jpg| Three women celebrate St Patrick 's day by dressing up in green and white on a busy street .,,,,,,,,,| Three women dressed in green celebrating St Patricks Day .,,,,,,,,,| Three women wearing plenty of green and shamrocks .,,,,,,,,,| Three women dressed up in green and shamrocks .,,,,,,,,,| There are women in St Patrick 's Day costumes,,,,,,,,,
.\datasets\images\4249147780.jpg| A little boy , who is standing outside in the at night , has snow on his face and he is crying .,,,,,,,| A young boy is crying because he 's been hit with snow .,,,,,,,,,| This boy was on the wrong end of this snowball fight .,,,,,,,,,| A boy has snow on his head and shoulders .,,,,,,,,,| A little boy is standing in the snow .,,,,,,,,,
.\datasets\images\425088533.jpg| A toddler in a red sweatshirt and gray sweatpants in the branches of a tree,,,,,,,,,| A little boy in a red sweater is climbing a tree .,,,,,,,,,| A young boy in a red shirt plays in a tree .,,,,,,,,,| A little boy in red is climbing a tree .,,,,,,,,,| A small child in a tree .,,,,,,,,,
.\datasets\images\4254811316.jpg| Three children dressed in winter clothes are walking through the woods while pushing cargo along .,,,,,,,,,| Four warmly dressed small children play in a snowy forested area while one holds onto a wagon .,,,,,,,,,| Three toddlers are warmly dressed and playing in the snow in a forest .,,,,,,,,,| 3 little children playing with themselves in a snowy scenery .,,,,,,,,,| Three small children playing outdoors in the snow .,,,,,,,,,
.\datasets\images\4256380972.jpg| A man wearing rubber gloves and boots inspects a large piece of cloth that 's draped over a wet , stone structure .,,,,,,,,| A man in a red shirt and boots leans over brown cloth , surrounded by small , square pools of dirty water .,,,,,,,| A man wearing gloves and boots looks at some animal skins .,,,,,,,,,| Someone in a red shirt stacking many animal hides .,,,,,,,,,| Man inspects pieces of fabric .,,,,,,,,,
.\datasets\images\425725042.jpg| A man wearing a blue apron in a room filled with equipment performs a blurred action with what seems to be a pitcher .,,,,,,,,,| A man wearing an apron and a gray shirt is working in a white tiled area with some equipment .,,,,,,,,,| A man wearing an apron works in a crude , makeshift lab .,,,,,,,,| A man in an apron is using shop equipment .,,,,,,,,,| Two men cleaning dishes .,,,,,,,,,
.\datasets\images\4257307377.jpg| People walk down a narrow street between tall buildings .,,,,,,,,,| A group of pedestrians walk down a city street .,,,,,,,,,| A man in black stands beside a tall building .,,,,,,,,,| A snow covered street with people walking .,,,,,,,,,| People walking on a desert street .,,,,,,,,,
.\datasets\images\425775901.jpg| A man in a suit with a wineglass in his hand is speaking to a group of people at a party .,,,,,,,,,| The man in the suit with pink shirt and striped tie gives a speech while others laugh .,,,,,,,,,| A man dressed in a nice black suit makes a toast to a roomful of guests .,,,,,,,,,| A man in a suit is speaking to an audience .,,,,,,,,,| The man is talking in front of the people .,,,,,,,,,
.\datasets\images\425990453.jpg| A group of people stare in the same direction and one woman sits on another woman 's shoulders to take a picture .,,,,,,,,,| A woman in a red jacket taking photos is sitting on the shoulders of another woman among a crowd of people .,,,,,,,,,| A woman is taking a picture on the shoulders of another woman in cold weather .,,,,,,,,,| A woman in a red coat is on another woman 's shoulders in a crowd .,,,,,,,,,| woman holding another to take a picture .,,,,,,,,,
.\datasets\images\426065353.jpg| Three men in dress shirts in a bar , with a woman lying on the bar and a female bartender in the background .,,,,,,,,| Three young men are taking a picture of two girls at a bar with a camera-phone .,,,,,,,,,| A guy is talking to his friend taking a picture of a girl taking shots .,,,,,,,,,| A couple guys taking body shots off of a girl,,,,,,,,,| A woman lies on a bar surrounded by people .,,,,,,,,,
.\datasets\images\4262509387.jpg| Dressed in a sharp suit , the head of the museum 's security team , looks like an ordinary museum visitor as he guards its most expensive painting .,,,,,,,| A older man in a suit standing next to a large painting of a ship in rocky water under a cloudy sky .,,,,,,,,,| A man in a suit standing next to a large painting surrounded by a large gold frame .,,,,,,,,,| A balding man in a suit and tie stands beside a large painting of a rough sea .,,,,,,,,,| Museum security standing guard besides a giant painting .,,,,,,,,,
.\datasets\images\4262694145.jpg| A young woman with brown hair and an elderly man with gray hair and a sweater jump in the air on a snowy hill with snowshoes on their feet .,,,,,,,,,| Two people are jumping on a snowy hill with a forest in the background .,,,,,,,,,| Two people wearing snowshoes jump into the air to pose for a photo .,,,,,,,,,| Their are two people one young and one older and they are skiing .,,,,,,,,,| A man and a woman leaping in the snow and wearing snowshoes .,,,,,,,,,
.\datasets\images\42637986.jpg| Two people sitting on a dock under a lamp post with clouds in the sky beyond them .,,,,,,,,,| Two people sit on the pier together and look out at the ocean .,,,,,,,,,| Two people are sitting on a wooden dock on a lake at sunset .,,,,,,,,,| Two people sit on a dock with a sunset in the background .,,,,,,,,,| Silhouette of two people sitting on a dock at sunset,,,,,,,,,
.\datasets\images\42637987.jpg| A man and a dog are sitting on a park bench with several people walking down the path that runs along side it .,,,,,,,,,| A man and a dog on a park bench in the foreground , with a group of walking people in the distance .,,,,,,,,| A man sits on a bench in the park with a dog , while others walk nearby .,,,,,,,,| People sit on a park bench while others jog on a path .,,,,,,,,,| The man sits with his dog on a bench in a park .,,,,,,,,,
.\datasets\images\4264591578.jpg| A child approximately 7-10 years of age , dressed in winter clothes , pulls a younger child in a red sled along a snowy street .,,,,,,,| A boy is pulling a little boy in a red sled through the snow .,,,,,,,,,| An older child is pulling a younger one in a sled .,,,,,,,,,| Two kids playing with a red sled in the snow .,,,,,,,,,| A child pulls a younger boy in a red sled .,,,,,,,,,
.\datasets\images\4265333893.jpg| A woman in a red coat , hat and scarf sits on the sidewalk surrounded by bags of various items , some in bags and some in blue , red or black plastic tubs .,,,,,,| A lady sitting wearing a red jacket blue handkerchief wrapped around her head selling bags of goods on the street .,,,,,,,,,| A woman in a red jacket , with a hat and scarf on her head , selling her wears on the sidewalk .,,,,,,,| A woman in a red coat selling various herbs and food .,,,,,,,,,| A lady selling different foods on the street .,,,,,,,,,
.\datasets\images\4266278775.jpg| A child wearing a red coat , white ski cap , and multicolored scarf looks on in front of a wooded snow covered background .,,,,,,,| A teen with braces is caught off guard by the camera while walking in the snow .,,,,,,,,,| A girl in a white knit hat and winter gear rubs her tongue over her braces .,,,,,,,,,| a young girl in a white hat looks towards the camera with snow around her .,,,,,,,,,| Outside in the winter , the girl in red runs her tongue over her teeth .,,,,,,,,
.\datasets\images\4267222130.jpg| A small group of people with a spotlight on them wearing red shirts and jeans at a rodeo .,,,,,,,,,| Rodeo people are walking out of a gate with a woman and boy following them .,,,,,,,,,| A spotlight is on several people who are wearing cowboy hats .,,,,,,,,,| Several people are walking out in the spotlight .,,,,,,,,,| People with a spotlight on them .,,,,,,,,,
.\datasets\images\426805536.jpg| A man wearing a red shirt sits on a cement bench and reads the paper .,,,,,,,,,| A bearded man reads while sitting on a wall in a park .,,,,,,,,,| An old man sits outside reading a newspaper .,,,,,,,,,| An old man with a white beard is reading .,,,,,,,,,| a man reads his paper on the bench .,,,,,,,,,
.\datasets\images\4270193435.jpg| Middle eastern woman walking along side motorcyclist in heavy street traffic .,,,,,,,,,| A woman in traditional Indian dress walks on a street next to a motorcycle .,,,,,,,,,| A woman walking outside while a gentleman rides on a motorcycle nearby .,,,,,,,,,| Motorbikes , cars , trucks and people share the rode in India .,,,,,,,| A guy on a motorcycle outside in india .,,,,,,,,,
.\datasets\images\427082246.jpg| a man wearing a yellow sweater playing with a black dog in a grassy field,,,,,,,,,| A man in a yellow sweatshirt and black pants plays with a black poodle .,,,,,,,,,| A man wearing a yellow shirt is playing with his black poodle .,,,,,,,,,| Man in yellow jacket teaching his black dog to do a trick .,,,,,,,,,| a man in a yellow shirt training a black poodle,,,,,,,,,
.\datasets\images\4270956712.jpg| A man in a blue shirt , khaki shorts , ball cap and white socks and loafers walking behind a group of people walking down a stone walkway with a water bottle in his left hand .,,,,,,,| A man in a bright blue shirt and khaki shorts holding a water bottle is walking down the path between two steep cavern walls .,,,,,,,,,| Many people , including a man wearing a light blue shirt and khaki shorts , walk along a stone path surrounded by rock walls .,,,,,,,| Many people are walking through a tourist attraction .,,,,,,,,,| group of people walking down a stone walkway,,,,,,,,,
.\datasets\images\4271287940.jpg| Wakeboarder pulls off a Stalefish , a pretty tricky bend of your body when grabbing your board .,,,,,,,,| A skateboarder flies through the air while two people observe from a tall viewing post .,,,,,,,,,| A person dressed in brightly colored clothes , grabs some air on their water board .,,,,,,,,| Someone is wake and doing a trick in the air .,,,,,,,,,| A person is riding a board in the air .,,,,,,,,,
.\datasets\images\4271298554.jpg| The future of snowboarding in the summertime with all the height and excitement you could possibly want .,,,,,,,,,| A wakeboarder soars through the air as he does a stunt over a lake with a nearby bridge .,,,,,,,,,| A man catches major air holding the tether while wakeboarding .,,,,,,,,,| A man is midair while performing a water skying trick .,,,,,,,,,| A guy in the air doing wakeboarding .,,,,,,,,,
.\datasets\images\4272403632.jpg| Two shirtless guys jumping over a fence in an urban location .,,,,,,,,,| A man , wearing yellow , is riding a bike in the woods .,,,,,,,| A dirt bike rider riding through the woods over logs .,,,,,,,,,| An extreme biker cuts a corner in the forest .,,,,,,,,,| A man mountain biking in the woods .,,,,,,,,,
.\datasets\images\4273711559.jpg| A man in a green shirt is talking on the phone and resting his leg on a piece of machinery .,,,,,,,,,| A man in a green t-shirt and jeans is talking on a cellphone next to some heavy equipment .,,,,,,,,,| Male construction worker on his cellphone with one foot on his yellow tractor .,,,,,,,,,| A worker rests his foot on the back of a trailer .,,,,,,,,,| Worker guy on a cellphone break .,,,,,,,,,
.\datasets\images\4274214534.jpg| A woman on ice skates is being pulled by her dog she is holding with a leash .,,,,,,,,,| A girl on ice skates is walking her dog on a leash across the ice .,,,,,,,,,| A woman with a red hat is pulled by her dog on ice skates .,,,,,,,,,| Woman with a red hat ice skates and walks her dog .,,,,,,,,,| A woman is walking her dog along a snowy ground .,,,,,,,,,
.\datasets\images\4274395288.jpg| A large hole in concrete being dug by a large digging machine .,,,,,,,,,| Three men and a machine are doing demolition on a street .,,,,,,,,,| A sky-view of men digging a hole through concrete .,,,,,,,,,| A blue excavator digging a large hold in cement .,,,,,,,,,| There is a large hole in the road .,,,,,,,,,
.\datasets\images\4274782458.jpg| A man with a gray beard and baseball cap sits with other people .,,,,,,,,,| Bearded old man has discussion on trolley .,,,,,,,,,| Man in green jacket with baseball hat on .,,,,,,,,,| A man with a beard is in a conversation .,,,,,,,,,| A man with white hair sitting .,,,,,,,,,
.\datasets\images\427683329.jpg| Closeup of the side of an old woman 's face with oversized sun blocking glasses , gray hair and a gold earring .,,,,,,,,| An older woman with big sunglasses sits behind a man in a yellow shirt , perhaps at a ballgame or other event .,,,,,,,,| An old white-haired lady wearing sunglasses is sitting behind a man in yellow .,,,,,,,,,| An older woman in sunglasses sits behind a man in a yellow shirt .,,,,,,,,,| Older woman wearing sunglasses and a golden earring .,,,,,,,,,
.\datasets\images\427703425.jpg| A man wearing a long-sleeve , blue plaid shirt and tan pants kneels next to a wheeled cart in a garage .,,,,,,,,| A man in a blue , plaid shirt in a garage wearing a protective mask and using a torch on his workbench .,,,,,,,,| A man wearing a flannel shirt is knelt down working in a garage .,,,,,,,,,| A man personally performs a task in a garage with many shelves .,,,,,,,,,| A man in a plaid shirt works on his knees near a blue truck .,,,,,,,,,
.\datasets\images\427936315.jpg| The large brown dog is running through the grass to catch a red Frisbee .,,,,,,,,,| A brown dog is chasing a red Frisbee across a grassy field .,,,,,,,,,| A dog surrounded by trees runs to catch a Frisbee .,,,,,,,,,| A dog leaps in the air to catch a red Frisbee .,,,,,,,,,| a dog runs for a red Frisbee .,,,,,,,,,
.\datasets\images\428093901.jpg| A young woman in a print and black colored top is utilizing flour and other ingredients to bake in the kitchen .,,,,,,,,,| A woman with brown hair preparing food in a kitchen .,,,,,,,,,| A woman baking a cake in the kitchen .,,,,,,,,,| A woman at home preparing dinner .,,,,,,,,,| A woman prepares dinner .,,,,,,,,,
.\datasets\images\428168186.jpg| A man is on stage in front of a crowd of people sitting in chairs .,,,,,,,,,| A group of people listen to man standing at a podium .,,,,,,,,,| Speaker talking in front of large group of people .,,,,,,,,,| People attending a conference with a lecturer .,,,,,,,,,| Several people paying attention to a lecture .,,,,,,,,,
.\datasets\images\428258615.jpg| A blond-haired boy wearing a black and white striped shirt and blue pants is kicking a pink soccer ball .,,,,,,,,,| A boy with a black and white striped shirt is about to kick a pink soccer ball .,,,,,,,,,| A child wearing a striped shirt is in the middle of kicking a pink soccer ball .,,,,,,,,,| A blond boy in a striped shirt about to kick a pink soccer ball .,,,,,,,,,| Man in striped shirt kicking a pink and black soccer ball .,,,,,,,,,
.\datasets\images\4282691555.jpg| A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed .,,,,,,,,,| A view of a pedestrian thoroughfare , featuring a man in a black apron and a white baseball cap standing in the middle of the image .,,,,,,,,| A man in a white hat and a woman in a light blue jacket have stopped on a busy street to look at something .,,,,,,,,,| People stand and walk on a brick sidewalk wearing jackets and warm clothes .,,,,,,,,,| Man stands on city street beneath pine tree .,,,,,,,,,
.\datasets\images\428485639.jpg| A young girl in a blue skirt is propping herself up on bars of a metal structure outside .,,,,,,,,,| A little girl in a blue outfit is climbing on metal railings in the street .,,,,,,,,,| A little girl wearing a navy skirt is climbing on some silver poles .,,,,,,,,,| A little girl in navy blue is posing on a railing .,,,,,,,,,| A girl straddles a bike rack on a city street .,,,,,,,,,
.\datasets\images\4284980126.jpg| A group of five dark-skinned people sitting at what looks to be a farmer 's market right behind a fruit that is green and spiky .,,,,,,,,,| There are people sitting around a market area with green fruit in the front drop .,,,,,,,,,| A group of asian sitting and eating in the middle of a market .,,,,,,,,,| A group of men sitting and talking behind some green fruit .,,,,,,,,,| An elderly woman cutting fruit at a market .,,,,,,,,,
.\datasets\images\4287004211.jpg| A person wearing red is at the forefront of an underdeveloped city with man hanging cloths visible .,,,,,,,,,| Three men work in an alley , while a woman watches from a balcony .,,,,,,,,| People in a very poor country go about their daily lives .,,,,,,,,,| Men working in dirty conditions with red fabric .,,,,,,,,,| Three men are working with cloth .,,,,,,,,,
.\datasets\images\428909907.jpg| a guitar and bass player perform on a temporary stage .,,,,,,,,,| A couple of guitarist rock out on stage .,,,,,,,,,| A band jamming out on their guitars .,,,,,,,,,| Musicians are performing on stage .,,,,,,,,,| A group of young musicians .,,,,,,,,,
.\datasets\images\4289135695.jpg| A waitress in a mexican style restaurant is serving a group of people at one of her tables .,,,,,,,,,| A waitress in a white t-shirt serving guests at a restaurant .,,,,,,,,,| A waitress is serving some women at a restaurant .,,,,,,,,,| A waitress is serving customers at a restaurant .,,,,,,,,,| A woman attends to customers at a table .,,,,,,,,,
.\datasets\images\428917415.jpg| The men set up their instruments and equipment in preparation for their concert .,,,,,,,,,| Three brown-haired men are setting up for a rock concert .,,,,,,,,,| A band sets up for a gig under a tent .,,,,,,,,,| A band is getting ready to play .,,,,,,,,,| A band is playing on stage .,,,,,,,,,
.\datasets\images\4289481690.jpg| This is a rainy night in front of the SWAN Restaurant as a diner leaves in his SUV .,,,,,,,,,| A person gets into a car parked in front of Swan Restaurant in the snow .,,,,,,,,,| A person standing by a car parked by Swan Restaurant on a rainy night .,,,,,,,,,| A man stands in the rain outside Swan restaurant .,,,,,,,,,| A person getting in their car on a rainy night .,,,,,,,,,
.\datasets\images\428979011.jpg| An asian long-haired man wearing a yellow hat & long-sleeved shirt talking on a microphone,,,,,,,,,| A guy with a yellow outfit on standing behind a microphone under a tent .,,,,,,,,,| A man dressed in yellow is speaking on the microphone .,,,,,,,,,| A man dressed in yellow speaks into a microphone .,,,,,,,,,| A guy in a yellow hat talking into a microphone .,,,,,,,,,
.\datasets\images\429043637.jpg| Several young girls witness the flight of a man in midair ready to plunge a large pile of leaves in a fenced in backyard .,,,,,,,,,| A boy jumps onto a large pile of leaves while a group of children and a woman watch .,,,,,,,,,| He jumped into the pile of leaves we just finished raking .,,,,,,,,,| A boy is jumping onto a large pile of leaves .,,,,,,,,,| A male is leaping onto a bunch of leaves .,,,,,,,,,
.\datasets\images\4294610133.jpg| two men are seen talking , one man wears pink and another is sporting a t-shirt for summer school 60th anniversary .,,,,,,,,| Two men are standing and talking to each other ," one of them is wearing a shirt that says "" summer school . """,,,,,,,,| A man in a white shirt advertising a summer school is talking to a man in a pink shirt in front of a crowd .,,,,,,,,,| A middle-aged man in a white dress shirt conversing with a man in a pink dress shirt .,,,,,,,,,| Two men talking , one wearing a Summer School shirt .,,,,,,,,
